ISO3,NAME,D_T_DIFF,LATITUDE,LONGITUDE,Norm_T_Diff
BLR,Retchitsa,0.703204523003,52.3381404799,30.3450417351,0.0233321894160453
IRL,Abbeyfeale,1.35074722108,52.3873816094,-9.28467880268,0.0464608189228325
IRL,Kilmallock,0.174887758156,52.398724726,-8.56442973994,0.0058491421841915
CAN,Saskatoon,0.892643404531,52.1857975106,-106.638149895,0.0319803843550188
IRL,Cahir,0.940282154938,52.3770426749,-7.92378129117,0.0298800679620931
IRL,Clonmel,1.57247945295,52.3628271174,-7.6830393265,0.0510512485150209
NLD,Raalte,2.30042790007,52.3846225451,6.28001416752,0.0665123161023001
DEU,Fürstenwalde,1.54709021949,52.3595686398,14.0723745802,0.0472006494853357
CAN,Langham,0.607141317085,52.3667909306,-106.946775448,0.0213596076853678
NLD,Nunspeet,1.66358328926,52.3810963043,5.79530827396,0.0514661467124081
DEU,Espelkamp,0.511765541741,52.380327258,8.63082508601,0.0154210186872528
DEU,Frankfurt,1.01289588932,52.3326279811,14.5003806155,0.0322256874945695
POL,Konin,-1.97495121454,52.2860170305,18.2545739794,-0.0584553138425921
IRL,Rathluirc,0.706490884786,52.3614189913,-8.67436181734,0.0235876895356617
IRL,Wexford,0.245275090253,52.3380098606,-6.4780415166,0.0086363480359067
NLD,Harderwijk,3.40325934078,52.3070090174,5.62370174824,0.1042134497344871
NLD,Hellendoorn,1.12519736842,52.3356056904,6.5064508889,0.0317771850104995
CAN,Stettler,0.241140137066,52.3304108438,-112.698322092,0.0091573559124423
CAN,Macklin,0.326483873622,52.3419232793,-109.927684959,0.011036512258696
IRL,Carrick-on-Suir,1.63129267057,52.350752494,-7.39354472791,0.0549348648080645
DEU,Peine,1.01486178862,52.3129752682,10.2356407239,0.0314945547331927
DEU,Osnabrück,1.97100650282,52.2751882083,8.03542312028,0.0581614743786328
POL,Wrzesnia,0.229232859095,52.3286206164,17.5765364945,0.0069355601657993
RUS,Petrovsk,-0.0834101291559,52.304604143,45.3881883872,-0.0024532187184134
DEU,Stadthagen,1.34853423086,52.3275337435,9.20582561996,0.0433861007519054
DEU,Braunschweig,1.54791977612,52.2116068699,10.4728159081,0.0480905581811713
IRL,Tralee,1.5271039456,52.2805451558,-9.68754791351,0.0533239974441736
DEU,Lübbecke,1.24242102009,52.3128280645,8.62015919129,0.0379727196070871
DEU,Bielefeld,1.55638789079,52.0884441958,8.6703344205,0.0476923750673701
DEU,Barsinghausen,2.04284792217,52.3081827477,9.47751957127,0.066424649293738
RUS,Rti?cevo,0.0311526104418,52.2642131743,43.7963063942,0.0009283859787746
DEU,Rheine,2.09562669447,52.2909222054,7.45590573236,0.0611015825089897
DEU,Magdeburg,1.14870455445,52.1482398732,11.6389694277,0.0340924487656258
IRL,Waterford,1.16395421199,52.2568271619,-7.11716358203,0.0400128525033802
DEU,Ibbenbüren,-0.0317697747322,52.287137574,7.72760718762,-0.0009102194062717
DEU,Haldensleben,0.483375586854,52.2883830128,11.4223534631,0.0144797111905004
NLD,Deventer,1.25607286015,52.2552255692,6.17579639589,0.0357824423248135
DEU,Burg,0.22013063323,52.2662291647,11.8615567602,0.0063487749514093
GBR,Cambridge,1.80698990873,52.2024463989,0.142189739465,0.0586513239252015
POL,Swiebodzin,4.17554632942,52.2523745789,15.5384426114,0.1310329529569008
IRL,Rosslare,0.521469483568,52.2448551737,-6.36246787239,0.0196253665190392
NLD,Apeldoorn,3.75168741329,52.2110647639,5.97951991241,0.1115636751290667
DEU,Königslutter,1.73637504149,52.2552187577,10.818108211,0.0542747449495508
POL,Kutno,1.49626128803,52.2326467394,19.3682160478,0.0400684729069544
POL,Sochaczew,-0.14739065597,52.2334817428,20.2589644261,-0.0042184711434218
IRL,Castleisland,0.402535122336,52.2356847949,-9.45798310634,0.0140645204345732
DEU,Helmstedt,-0.814238566043,52.2352950081,11.0135540051,-0.0250456947875309
DEU,Eisenhüttenstadt,1.93561853832,52.17974755,14.6161012395,0.0616652564268898
BLR,Kobrin,0.751780045352,52.2209482602,24.3544135605,0.0229660242631858
POL,Sroda Wielkopolska,0.959103387851,52.2272159799,17.2906827094,0.0272836199746373
CAN,Williams Lake,0.90362798651,52.1355509706,-122.085728011,0.0298303984452455
CAN,Humboldt,0.847828960215,52.2045553846,-105.07978324,0.0308811287396887
POL,Kolo,0.678852718408,52.2024848746,18.6408011582,0.019566231207167
DEU,Ochtrup,1.89607843137,52.2103591118,7.19922061614,0.0560923309543721
DEU,Melle,1.65402817283,52.2068499131,8.33713007519,0.0521234017435814
DEU,Springe,1.91506821107,52.2160027156,9.56368344474,0.0632459571897337
GBR,Stratford-upon-Avon,1.16177854494,52.1969186647,-1.705309682,0.0377185496896073
POL,Siedlce,0.158219926199,52.1670706462,22.2774982039,0.0049810456422598
CAN,Kelvington,0.243478844502,52.1692736228,-103.508402673,0.009263984591055
DEU,Lengerich,1.16058651026,52.1878280719,7.86561670185,0.0331034205863416
DEU,Hildesheim,1.83629485499,52.1581876934,9.94582600087,0.0587745836115077
IRL,Kanturk,0.783163648055,52.181107548,-8.90471076319,0.0266554185034542
DEU,Emsdetten,1.71874560813,52.138254767,7.57136000866,0.0490754177934082
IRL,Tramore,-0.298674320848,52.1730670099,-7.15829627645,-0.0100313564571474
NLD,Barneveld,0.944232245427,52.1580662067,5.59523083913,0.0264256280043912
RUS,Cita,4.90421091882,52.0428370307,113.446725147,0.1638931272390363
IRL,Dingle,0.733928886277,52.1507653296,-10.2644585949,0.0271201061193273
GBR,Bedford,2.30412348844,52.1300605897,-0.459754457802,0.076702093137504
NLD,Haaksbergen,2.65864134769,52.162306547,6.7354093048,0.0773069098952529
BLR,Brèst,1.48513337793,52.1075190772,23.7453179265,0.0448285802325578
BLR,Mozyr,1.89630999521,52.014601422,29.2873865182,0.0623537019781036
CAN,Swan River,1.13048624614,52.1105991024,-101.257031486,0.0444476546900124
IRL,Dunmore East,0.0153869047619,52.1591032185,-7.00118103947,0.0005664021630637
NLD,Zutphen,1.47838259366,52.1432539859,6.21229843073,0.0434488665552436
BLR,Pinsk,1.21346152978,52.1283621193,26.0866343199,0.0384123926885081
RUS,Balakovo,1.75254039064,52.0044643215,47.8623167089,0.0467302711389974
GBR,Great Malvern,0.504975922011,52.1219179948,-2.31695759112,0.0160735305894141
DEU,Steinfurt,0.79585845861,52.132385339,7.39004415032,0.0234900433793618
POL,Lowicz,-0.960498779716,52.1114167273,19.9481974922,-0.0264298624172175
RUS,Volsk,-1.42821305742,52.0842864178,47.337027774,-0.0385628101559162
DEU,Spenge,-0.58214559387,52.1415033755,8.49528012788,-0.0178420658937752
IRL,Killorglin,0.0467031408309,52.1119565085,-9.77765450385,0.0016280185323458
DEU,Hameln,1.43406465504,52.1009551927,9.36888499525,0.045933696556086
GBR,Ipswich,1.03847845117,52.0294691921,1.20007212783,0.0357605983557247
DEU,Luckenwalde,-0.328957528957,52.0977740128,13.1675994482,-0.009422398840983
IRL,Dungarvan,0.129029411765,52.0957946445,-7.6198454655,0.0045310090610012
POL,Koscian,2.47972372698,52.0877634648,16.652492696,0.0752354616165084
POL,Srem,1.68854781582,52.0861058011,17.0235119298,0.0493615816966677
IRL,Killarney,0.417182539683,52.0684888952,-9.49426553123,0.0144463561186401
GBR,Hereford,3.07898188648,52.0637136427,-2.71481190505,0.1022490284912399
GBR,Bletchley,2.12817633604,52.0426026962,-0.741383052486,0.0723991715128673
RUS,Usman,2.43833949896,52.0544071317,39.7353200882,0.0787442395249679
CAN,Biggar,0.887892073224,52.0665799592,-107.968242732,0.030031842296829
DEU,Ahaus,2.88045494505,52.0807771373,7.01457521577,0.0870482800550126
POL,Zyrardów,-0.412511199715,52.0636142865,20.4557987941,-0.0125315593767852
RUS,Pugacjov,-3.03832710965,52.0302684161,48.8218480009,-0.0771815489323987
GBR,Banbury,2.31285228066,52.0648876815,-1.33207646206,0.0777853511811558
POL,Biala Podlaska,1.10204589858,52.0339627483,23.1331036855,0.0340221501559333
NLD,Arnhem,1.77274761894,51.9264787811,5.833899719,0.0523175784829747
CAN,Innisfail,0.386061633871,51.9952536404,-113.976638528,0.015560926994524
DEU,Versmold,1.23217873744,52.0487255118,8.15544077877,0.0356095944919447
GBR,London,2.64041291252,51.5239955118,-0.124325957777,0.0888425055989226
DEU,Lemgo,1.7142941279,52.028673302,8.89699955079,0.0535049253353322
DEU,Oschersleben,0.600647665705,52.0328528886,11.2506768604,0.0185174674306951
POL,Turek,0.950615533398,52.0207896426,18.5327156597,0.0279220195038892
RUS,Uvarovo,-1.68750577358,51.9804577351,42.255751198,-0.0516810272021699
RUS,Gorno-Altajsk,2.05143966069,51.9606836353,85.9289408294,0.0760741793275692
POL,Zielona Góra,0.866378737542,51.9527534009,15.5001235863,0.0278770004056578
DEU,Alfeld,1.14831997485,51.9941765089,9.82757167729,0.0377270792203036
DEU,Münster,2.46190858918,51.9539508932,7.6342391789,0.0724810410947527
DEU,Detmold,1.15046480231,51.9554505109,8.85311158633,0.0354945542063252
DEU,Bad Pyrmont,0.298527611444,51.9867164284,9.25934404739,0.009556646710439
POL,Jarocin,0.65801475481,51.9641712359,17.5192128106,0.0198931021316369
POL,Skierniewice,-0.464448384944,51.9675268259,20.1605533844,-0.0133027796305549
CAN,Preeceville,0.53244830277,51.9535847702,-102.597691768,0.020703912859176
NLD,Doetinchem,0.727022460118,51.9654320207,6.29270078581,0.0214994302879695
DEU,Telgte,1.23377431907,51.9885850901,7.79203801125,0.0352544965939958
DEU,Guben,1.35322055495,51.9583850186,14.6764399877,0.0425401256777242
POL,Ozorków,0.61451303155,51.9648278822,19.3006036557,0.0172508669140232
CAN,Wadena,0.388806634182,51.9528047873,-103.782267288,0.0143333259434637
IRL,Cork,1.82613084091,51.8875398902,-8.40504365184,0.0633746577780007
IRL,Youghal,-0.483529411765,51.9595322774,-7.8471889697,-0.0172441523023968
NLD,Winterswijk,3.78212767792,51.9718366964,6.72713211825,0.1126946489179223
DEU,Zerbst,1.45225794798,51.9626976257,12.0919196887,0.0413502874467701
RUS,Orenburg,-2.39399254741,51.8020418549,54.9259996514,-0.0530362704901575
DEU,Warendorf,1.56011741587,51.9549184378,7.9954023962,0.0441378279521411
DEU,Harsewinkel,1.3715034965,51.9639641454,8.23181061697,0.0404049456269883
GBR,Gloucester,2.34538742224,51.8828343944,-2.15504084496,0.0769277195680187
NLD,Culemborg,-0.148358416945,51.9521674216,5.24188660199,-0.004362517312868
DEU,Goslar,2.46873307121,51.9154468236,10.459291574,0.0843961011534097
POL,Luków,0.872148608505,51.9332203518,22.3840355159,0.0269281962757798
RUS,Ulan-Ude,4.39634315637,51.8483335265,107.716188599,0.1254482846130923
CAN,Kerrobert,0.769978587589,51.9257834001,-109.122307452,0.0255147046941779
DEU,Coesfeld,1.12142042101,51.9398212183,7.16738397899,0.0340462533012049
GBR,Colchester,2.64952395033,51.8928400141,0.907730772957,0.0887661162239495
DEU,Halberstadt,1.13111535488,51.8974830618,11.0666876549,0.0339363749135913
IRL,Macroom,1.14119993703,51.9066857371,-8.95408249761,0.0395647137869703
NLD,Tiel,1.84925036867,51.8976311496,5.43042690588,0.0559045815753368
NLD,Gendringen,2.42391374899,51.9060251877,6.38187991613,0.0710086448061874
UKR,Shostka,0.608029529311,51.8501665436,33.4839287001,0.0209109127879275
RUS,Atkarsk,-1.22854302135,51.8838511634,45.0040729586,-0.035924480862103
GBR,Bicester,3.10825173221,51.9004621506,-1.14328707384,0.1041476973814402
DEU,Seesen,2.40207002801,51.8944939671,10.1823525481,0.0788556836498282
DEU,Dessau,-0.198858153274,51.8420946596,12.2449093767,-0.0058925687821533
POL,Gostyn,-0.20623334794,51.8878273459,17.0199324419,-0.0060821728825802
RUS,?cigry,-1.15017917825,51.8794026786,36.9231141271,-0.035722211598791
GBR,Braintree,0.807687628004,51.8835374007,0.5568817408,0.027455599897905
NLD,Leerdam,1.53505617978,51.8961616097,5.09536285431,0.044363720595062
DEU,Horn-Bad Meinberg,0.212800371834,51.8900715528,8.96649910005,0.006761286877414
DEU,Wittenberg,1.00641946064,51.8789739016,12.6373182857,0.030543801921698
POL,Lódz,0.819144236542,51.7499007428,19.4519404122,0.0239378654113421
IRL,Kenmare,0.872387481371,51.8798453177,-9.57485490933,0.0305941080894385
GBR,Carmarthen,2.45838049368,51.8602842448,-4.3031994365,0.0863808030720042
NLD,Buren,1.71931216931,51.8836602688,5.30416004645,0.0510474185667563
NLD,Overbetuwe,0.0566296296296,51.8838098449,5.60173845037,0.0016649226175739
DEU,Lübbenau,0.853539378142,51.8606933896,13.9498898017,0.0261275557214715
CAN,Lanigan,0.167112294796,51.8552375742,-105.020241474,0.0061308670062406
DEU,Wernigerode,1.7705083089,51.8484006024,10.7760680179,0.057931756676699
DEU,Staßfurt,0.871339418215,51.8564702002,11.5845708536,0.0259045043558132
DEU,Cottbus,2.71500649249,51.7825512925,14.3885276266,0.0829506607682735
POL,Leszno,1.23726482012,51.8462088467,16.5837348338,0.038406425664495
GBR,Clacton-on-Sea,-0.334744358808,51.8236679196,1.15451001153,-0.011693542006699
DEU,Emmerich,1.10531185714,51.8431883234,6.24514475383,0.0330031126202141
DEU,Borken,0.82339588631,51.8502390973,6.86940736066,0.0245485724257434
DEU,Bocholt,-0.21070754717,51.8398713881,6.63694211758,-0.0061625778254772
CAN,Sundre,0.965526252671,51.8081623944,-114.633608322,0.0396544522928053
GBR,Haverfordwest,1.50663220303,51.7360484728,-4.97909715461,0.055050894163584
GBR,Oxford,1.17268263688,51.7162324241,-1.25583755256,0.0387541732726229
GBR,Aylesbury,1.68289027609,51.8105262363,-0.791424801613,0.0566297795213455
NLD,'s-Hertogenbosch,1.34921689082,51.7159203881,5.27967780689,0.0394358822622751
DEU,Dülmen,1.70945793972,51.8360651613,7.28893402109,0.0511864390570567
DEU,Oelde,1.26818221447,51.8339989338,8.15438432718,0.0369369411690684
DEU,Höxter,2.98198640961,51.8108930113,9.42975373285,0.098472338419951
DEU,Einbeck,0.443813946009,51.8249051431,9.88241975956,0.0142024623000396
POL,Nowa Sól,-0.0692877860776,51.8050448711,15.719310245,-0.0022264867535201
CAN,Olds,0.682389804757,51.7929613427,-114.084027872,0.0274141577667649
GBR,Bristol,0.707763352249,51.5871150969,-3.22041717421,0.0235218210319892
GBR,Witham,0.805042767201,51.8064698802,0.655103676593,0.0271397231108632
DEU,Bernburg,1.23343371725,51.7910323796,11.754392288,0.0356871130240875
RUS,Kursk,-0.52177580192,51.7051316577,36.1523055594,-0.0162116319718664
RUS,Vorone?,0.567871831598,51.6659443605,39.1665815336,0.0167339252167843
DEU,Clausthal-Zellerfeld,0.724074882357,51.8116644614,10.3460200234,0.0273035782875902
DEU,Blankenburg,1.06549668874,51.7992614543,10.9632671835,0.0331987280938806
DEU,Quedlinburg,2.51971269853,51.771257966,11.1246313682,0.0798285750858896
POL,Kalisz,1.18139372048,51.71322595,17.9857044533,0.0350608840232959
DEU,Kleve,0.565877358491,51.7922024795,6.14270098306,0.0174011047031294
CAN,Wynyard,1.77297659901,51.7760661967,-104.171722522,0.0688828611890213
GBR,Witney,1.23973444259,51.7767570676,-1.5243072248,0.0408436357420184
DEU,Paderborn,2.93445256532,51.738742892,8.76030738598,0.090169554391904
DEU,Beckum,1.38566188942,51.7715514957,8.04608651938,0.039741185188753
DEU,Ahlen,1.38771848322,51.765847283,7.89715443133,0.0394040694402507
DEU,Aschersleben,1.30908481437,51.7648038581,11.4695377388,0.0395236773923348
CAN,One Hundred Mile House,1.14245996607,51.6495160158,-121.274051551,0.0396738983858843
DEU,Köthen,0.771104936216,51.7545717721,11.9827522239,0.022298925469592
RUS,Kyzyl,2.73598633303,51.6883508569,94.4896039398,0.0613694487868631
DEU,Osterode,0.446653183521,51.7384941053,10.2493252902,0.0154591142953837
DEU,Forst,1.06798090914,51.7350600261,14.6319148608,0.0333550774474815
RUS,Sljudjanka,0.242612223739,51.6900586857,103.690813408,0.0110378081033363
DEU,Bad Driburg,0.34842313179,51.7351354639,9.03197946758,0.0113726399393918
CAN,Three Hills,-0.419718836871,51.7111098147,-113.247171034,-0.0161382316195876
RUS,Marks,-1.89528394024,51.7009602621,46.7447996525,-0.0508621040886241
CAN,Watrous,-0.170332975295,51.6867122948,-105.448487179,-0.0061549783015384
IRL,Dunmanway,0.387098057039,51.7229240969,-9.10064770313,0.0140210822653398
RUS,Saratov,0.78653583659,51.5418841182,46.0078399388,0.0223837223243515
NLD,Tilburg,2.61606519973,51.5976289423,4.82233205628,0.0798805669937554
DEU,Northeim,1.98819811108,51.7066548323,9.99819189224,0.0644881442459112
POL,Krotoszyn,3.33210992082,51.7046414408,17.4511355814,0.0992928098612624
NLD,Moerdijk,1.74303321678,51.6762041709,4.5940267901,0.0533964905590144
DEU,Essen,2.44689883419,51.2723624972,7.06233440821,0.0733666738110039
DEU,Brakel,3.1587753945,51.7207226716,9.19143958877,0.1012507830587264
RUS,Lgov,1.17504743833,51.6631775783,35.2512170164,0.0372311899070333
RUS,Kurcatov,0.0224834694231,51.657133492,35.5906296506,0.0006922413006412
IRL,Bantry,0.465157393851,51.6774565857,-9.44646948638,0.0170185702906851
DEU,Lippstadt,0.659641445179,51.6634630825,8.35331205431,0.0186684304558043
DEU,Wolfen,1.99174909297,51.6512303826,12.2928739931,0.0595752409468818
POL,Glogów,0.446652100676,51.6726511914,16.0478627409,0.0134282563747924
CAN,Didsbury,0.572049004525,51.6666503319,-114.129014993,0.0229279282918034
NLD,Boxmeer,1.75192260163,51.665164553,5.96696389817,0.052776849750491
CAN,Hanna,0.13680604286,51.6528559476,-111.917560209,0.0043631271672947
NLD,Eindhoven,1.94810568327,51.4966054169,5.52087679713,0.0578385375114793
DEU,Wesel,3.01435058661,51.6592769578,6.6443275193,0.0853797786832086
CAN,Foam Lake,0.398463260181,51.6490681606,-103.52135314,0.0153791203207456
DEU,Salzkotten,0.752082862523,51.6727036138,8.60662858894,0.0218529035771016
DEU,Eisleben,0.52835624421,51.5862601906,11.5298088247,0.0163225937144294
CAN,Canora,-0.0772216504949,51.6350811325,-102.424095006,-0.0029842649166926
DEU,Uslar,2.84422792023,51.6606677566,9.64459143375,0.0991178987153991
DEU,Herzberg,0.0527891682786,51.6571537196,10.3433439045,0.0018142081239504
POL,Zary,1.60698125738,51.6412777735,15.1452398969,0.0533882701089293
DEU,Xanten,1.17775073248,51.6624417404,6.4608118284,0.0350973413110372
DEU,Finsterwalde,1.99532973621,51.6392406939,13.7278198491,0.0608570279214679
NLD,Schouwen-Duiveland,2.20962936308,51.6449935599,3.92853664095,0.0816296905040934
POL,Zagan,0.604562044614,51.6158575896,15.3199924139,0.0197723305098573
IRL,Clonakilty,-0.269732441472,51.6262543819,-8.88206576033,-0.0097501825514758
DEU,Geseke,1.12423568649,51.6336601803,8.51249279301,0.0327179077362571
POL,Rawicz,0.915548711709,51.6113125328,16.8613981485,0.028326818260841
POL,Zdunska Wola,1.15537176103,51.601774861,18.9652114685,0.0351100475462249
CAN,Kamsack,0.345372959655,51.5724833574,-101.883386295,0.0142376713752806
POL,Sieradz,0.569454424833,51.5928370028,18.7314354591,0.0174022948957475
GBR,Swindon,1.91947908445,51.5684428087,-1.78338598378,0.062624680661767
DEU,Göttingen,1.56107334526,51.5489810192,9.9255050701,0.0509381209002701
DEU,Senftenberg,0.912519131266,51.5194939409,13.9225143028,0.0283087432072658
DEU,Spremberg,0.144975365064,51.556336281,14.3529549971,0.0044405442014428
POL,Kozienice,0.873092770787,51.5897128471,21.5559448742,0.0254639661504575
RUS,Bala?ov,-0.664153376481,51.5483257542,43.1662611125,-0.0205211622825801
CAN,Rosetown,0.140408835892,51.5572846781,-107.973234534,0.0048881537958108
DEU,Soest,2.64254761905,51.5693009544,8.12743730399,0.0779341246094545
RUS,Rubcovsk,-0.375831842226,51.5275008587,81.2154859548,-0.0110551842612874
CAN,Carstairs,0.53474215078,51.5531824296,-114.147571956,0.0215443424927856
DEU,Torgau,1.09212193713,51.5619316092,12.9986032056,0.0333247757445223
DEU,Werl,2.02899803027,51.5602981741,7.91264104655,0.0587617748188155
IRL,Skibbereen,1.29952136752,51.5539805105,-9.25673816983,0.0484456320102306
NLD,Gemert-Bakel,1.61229406919,51.5641302321,5.6992108489,0.0463633219713591
POL,Tomaszów Mazowiecki,1.09491381022,51.536791475,20.0289701531,0.0317369946592688
UKR,Chernihiv,0.719222824009,51.5036999149,31.28512649,0.0223598476300472
DEU,Nordhausen,3.22237371199,51.5081072045,10.7966447285,0.1061958223192358
POL,Lubin,0.669219171339,51.4516226673,16.1429315358,0.0203871533687968
DEU,Büren,-1.07651291513,51.551577692,8.55999235117,-0.0334097569523345
DEU,Delitzsch,1.39837385218,51.5291525473,12.3345242402,0.0410881057226328
DEU,Weißwasser,2.83545821074,51.4713432052,14.6265994313,0.0899483318197057
NLD,Middelburg,3.09804556962,51.4853249381,3.64845178562,0.1093795531620406
NLD,Venray,1.44650688182,51.5291540051,5.98970375882,0.0425670302338387
DEU,Halle,1.57139733432,51.4188749737,11.9848289528,0.0451634249751392
RUS,Gaj,-3.49185804303,51.4818581254,58.458031438,-0.0854205981880189
CAN,Drumheller,0.694824291742,51.4520337528,-112.740056427,0.0251477758130818
NLD,Bergen op Zoom,1.96313131313,51.507485004,4.30103062716,0.063834015138133
RUS,Kalininsk,-1.05509133633,51.4995183048,44.4799962621,-0.0311807596515446
RUS,Kuvandyk,-0.316474626643,51.4831065993,57.3794790425,-0.0083878218266453
NLD,Goes,3.85311688312,51.5021128624,3.9028698054,0.1334094756745753
DEU,Geldern,1.66471247938,51.5177289935,6.32523729427,0.0488143469150474
DEU,Duderstadt,1.61642338073,51.5128267522,10.2585343039,0.0501285308001755
CAN,Kindersley,0.285570207723,51.4780723123,-109.147160463,0.0093657157483068
CAN,Outlook,0.0452392442185,51.4885032501,-107.04612222,0.0015399197242787
DEU,Warburg,1.51558666018,51.4953060476,9.15074027674,0.0489084151527814
POL,Radom,1.14468538908,51.4094334052,21.1471076005,0.0323149087982143
DEU,Hofgeismar,1.01252681467,51.4968184006,9.39779947966,0.0332531472657115
DEU,Sangerhausen,0.97761155364,51.4749634477,11.3025410659,0.0308055535655952
POL,Pionki,0.221090132357,51.4737529809,21.442184122,0.0064816064434521
POL,Lubartów,2.07840452766,51.4687698177,22.6101730239,0.0638301056184631
RUS,Mednogorsk,1.98534560793,51.4304701361,57.5893529273,0.0517903183101857
DEU,Warstein,0.610812423501,51.4556646369,8.35196624854,0.0193946113346312
DEU,Leipzig,1.14173257296,51.3432324379,12.3503409777,0.0333303187280658
POL,Pulawy,1.01816585588,51.436287586,21.9797874198,0.0305366595663383
BEL,Essen,-0.023502983503,51.4649832492,4.47518055704,-0.0007200898950929
NLD,Deurne,1.58153125,51.4657436538,5.80436798579,0.046715583153258
NLD,Horst,1.09477541371,51.462595917,6.03876609228,0.0321520447555209
DEU,Eilenburg,2.51553104893,51.4671559627,12.6321890672,0.0718906121984259
DEU,Hoyerswerda,2.24459396825,51.4433244375,14.2633020949,0.0721061624896805
RUS,Svobodnyj,0.59893850242,51.3589970813,128.160511292,0.0220720119917307
CAN,Chateau Lake Louise,1.86616249309,51.4325663155,-116.172818463,0.0909559503863657
DEU,Arnsberg,1.46710512326,51.426198931,8.01921226034,0.0459347937133098
CAN,Crossfield,0.227466140697,51.424010358,-114.015208723,0.0090992788084753
DEU,Nettetal,-0.303625866864,51.3452490363,6.23582540772,-0.0088653698749444
NLD,Venlo,1.20197456805,51.3677985663,6.13711694499,0.0353846115451656
POL,Piotrków Trybunalski,1.13062525827,51.4116618398,19.6926733567,0.0317987561357902
NLD,Woensdrecht,1.766875,51.4332829582,4.34468962333,0.0557494724802303
DEU,Kassel,2.52935661376,51.3176669686,9.50778924318,0.0843922607070394
RUS,Borisoglebsk,0.943086238731,51.3764923988,42.1123232073,0.0295351101928107
GBR,Newbury,1.10703469048,51.3909076175,-1.23819614104,0.0367814193896571
CAN,St. Anthony,-0.104704341937,51.3748676395,-55.5863129168,-0.0042676523225123
GBR,Margate,0.716785743632,51.2519528421,1.18371417477,0.0258804801745688
DEU,Brilon,2.99481746032,51.4013208144,8.58286226098,0.1015576786802931
BEL,Hoogstraten,2.65071154899,51.4031742479,4.76418115713,0.0799800828066448
RUS,Novovorone?,-0.153454397128,51.3285372612,39.2516270336,-0.0043748225284497
NLD,Maastricht,1.29908662341,50.9122874794,5.85674830949,0.0399498595267654
DEU,Aachen,1.36206855881,50.8442332477,6.17074136063,0.0412344801564529
FRA,Lille,2.90214601948,50.4836760016,2.99081006223,0.096229929288253
BEL,Brussel,2.05193520036,51.0243581374,4.34550957661,0.063821968683891
DEU,Sondershausen,-1.0178555206,51.3707943024,10.8755872438,-0.0315207601842308
POL,Belchatów,0.0238349794657,51.3655446107,19.3787353153,0.0007287481423771
POL,Opoczno,1.79659210842,51.3784524235,20.2822839699,0.0523267727091421
RUS,Jer?ov,-0.786388086151,51.3554164683,48.2841828361,-0.0191804227769673
RUS,Orsk,-0.200436004257,51.2427754548,58.508350092,-0.0047307518896131
DEU,Kempen,0.211318231713,51.3642584956,6.39582626967,0.0061228186616347
DEU,Arolsen,-0.269137031277,51.3744931924,9.0189744686,-0.0092763140222907
DEU,Wurzen,1.27113022113,51.37090793,12.7415326012,0.0385023848631181
POL,Lublin,0.399382584638,51.2554938453,22.5972045751,0.0120113209465947
RUS,Staryj Oskol,1.10278110075,51.26750867,37.7650394464,0.0337738821904736
GBR,Weston-super-Mare,1.00013919576,51.3456286626,-2.94113739198,0.0320993628462197
BEL,Brugge,0.476426456344,51.2015194508,3.03747977817,0.015881673288118
FRA,Dunkerque,0.734993561007,50.8288242062,1.93602066902,0.0258093690420194
DEU,Olsberg,-0.0824254701578,51.3666315286,8.45560899006,-0.0027125443479748
RUS,Gusinoozjorsk,4.16004579045,51.2744937781,106.494446401,0.1183388391161972
CAN,Golden,3.67694360415,51.2976977087,-116.951409868,0.1509306635311253
DEU,Meschede,1.3482720042,51.3522071198,8.29909370341,0.0443708534408601
NLD,Terneuzen,-0.0628866485147,51.3128726566,3.83257310786,-0.0020480765867042
DEU,Witzenhausen,2.79769874932,51.3422723937,9.85971383033,0.0927691706565178
DEU,Riesa,1.72858740572,51.3176292312,13.3165792308,0.051052188963194
BEL,Turnhout,1.259420742,51.3131132406,4.92066164272,0.0392658422833761
CAN,Calgary,2.68755434428,51.0410704539,-114.047714292,0.1019312215848387
CAN,Irricana,3.7323138389,51.3195357238,-113.59786755,0.1387848313688352
BEL,Arendonk,1.25732229683,51.3137211526,5.09403938411,0.0400925017064997
DEU,Oschatz,1.07091948707,51.3053643014,13.1159754381,0.0324374582804079
RUS,Petrovsk-Zabajkalskij,2.46338430173,51.2763979927,108.847274772,0.0879601100545987
CAN,Moose Factory,0.185391976145,51.2767116996,-80.6206688594,0.0070470094637986
DEU,Sundern,2.56964681075,51.3229458091,8.01011188655,0.0825636810383826
POL,Leczna,0.834463244294,51.3035248317,22.8938876392,0.026077960362922
DEU,Großenhain,1.79643857543,51.2951801115,13.537859933,0.0530170771130781
CAN,Davidson,-1.29322797804,51.2659966263,-105.978757972,-0.0452590133144544
GBR,Basingstoke,1.28528050406,51.2679861479,-1.07250745296,0.0434119233881041
NLD,Weert,2.05768137417,51.2621966391,5.72201635197,0.0620958269016898
DEU,Korbach,2.76009251701,51.2824938601,8.87582611219,0.0907764694300672
DEU,Kamenz,1.0336620561,51.2847971363,14.1074062514,0.0336834811532724
POL,Boleslawiec,1.71725066282,51.2692520948,15.57521504,0.055662045746748
KAZ,Oral,-3.70519082202,51.2262922487,51.411009343,-0.0855463146787132
CAN,Yorkton,0.230436603079,51.2202466444,-102.460713774,0.0088027059102111
